date,restaurant_type,menu_item_name,meal_type,weather_condition,typical_ingredient_cost,actual_selling_price,quantity_sold,has_promotion,special_event,waste_quantity,waste_ratio,day_of_week,month,quarter,week_of_year,is_weekend,menu_item_name_enc,meal_type_enc,weather_condition_enc
2024-01-23,Food Stall,Tandoori Chicken,Dinner,Sunny,7.0,17.21,160,1,0,16,0.1,1,1,1,4,0,8,1,2
2024-01-23,Food Stall,Teh Tarik,Dinner,Rainy,0.9,3.23,255,0,0,27,0.1059,1,1,1,4,0,9,1,1
2024-01-24,Food Stall,Beef Rendang,Lunch,Rainy,9.0,39.48,12,0,0,2,0.1667,2,1,1,4,0,0,2,1
2024-01-24,Food Stall,Cendol,Dinner,Cloudy,2.0,6.55,141,0,0,19,0.1348,2,1,1,4,0,1,1,0
2024-01-24,Food Stall,Cendol,Lunch,Sunny,2.0,7.09,101,0,0,13,0.1287,2,1,1,4,0,1,2,2
2024-01-24,Food Stall,Kaya Toast Set,Breakfast,Sunny,2.8,8.55,1170,0,0,45,0.0385,2,1,1,4,0,4,0,2
2024-01-24,Food Stall,Laksa,Lunch,Rainy,4.5,13.52,153,0,0,19,0.1242,2,1,1,4,0,5,2,1
2024-01-24,Food Stall,Laksa,Lunch,Sunny,4.5,15.65,86,0,0,8,0.093,2,1,1,4,0,5,2,2
2024-01-24,Food Stall,Nasi Lemak,Breakfast,Sunny,2.5,10.04,133,0,0,8,0.0602,2,1,1,4,0,6,0,2
2024-01-24,Food Stall,Roti Canai,Breakfast,Sunny,0.8,2.19,358,0,0,23,0.0642,2,1,1,4,0,7,0,2
2024-01-24,Food Stall,Tandoori Chicken,Dinner,Rainy,7.0,16.53,197,1,0,23,0.1168,2,1,1,4,0,8,1,1
2024-01-24,Food Stall,Tandoori Chicken,Dinner,Sunny,7.0,22.66,379,1,0,40,0.1055,2,1,1,4,0,8,1,2
2024-01-24,Food Stall,Teh Tarik,Dinner,Sunny,0.9,3.09,318,0,0,29,0.0912,2,1,1,4,0,9,1,2
2024-01-25,Food Stall,Beef Rendang,Lunch,Cloudy,9.0,27.96,220,0,0,20,0.0909,3,1,1,4,0,0,2,0
2024-01-25,Food Stall,Cendol,Lunch,Cloudy,2.0,5.45,565,1,0,64,0.1133,3,1,1,4,0,1,2,0
2024-01-25,Food Stall,Cendol,Lunch,Sunny,2.0,4.03,627,1,0,64,0.1021,3,1,1,4,0,1,2,2
2024-01-25,Food Stall,Char Kway Teow,Lunch,Sunny,5.0,16.71,151,0,0,16,0.106,3,1,1,4,0,2,2,2
2024-01-25,Food Stall,Chicken Rice,Lunch,Rainy,4.0,8.6,409,1,0,31,0.0758,3,1,1,4,0,3,2,1
2024-01-25,Food Stall,Roti Canai,Breakfast,Rainy,0.8,2.67,469,0,0,30,0.064,3,1,1,4,0,7,0,1
2024-01-25,Food Stall,Roti Canai,Breakfast,Sunny,0.8,2.26,555,0,0,36,0.0649,3,1,1,4,0,7,0,2
2024-01-25,Food Stall,Roti Canai,Dinner,Sunny,0.8,2.65,500,0,0,23,0.046,3,1,1,4,0,7,1,2
2024-01-25,Food Stall,Tandoori Chicken,Dinner,Cloudy,7.0,25.64,10,0,0,1,0.1,3,1,1,4,0,8,1,0
2024-01-25,Food Stall,Tandoori Chicken,Dinner,Sunny,7.0,24.6,113,0,0,9,0.0796,3,1,1,4,0,8,1,2
2024-01-26,Food Stall,Cendol,Dinner,Rainy,2.0,7.88,239,0,0,34,0.1423,4,1,1,4,0,1,1,1
2024-01-26,Food Stall,Cendol,Dinner,Sunny,2.0,7.3,115,0,0,14,0.1217,4,1,1,4,0,1,1,2
2024-01-26,Food Stall,Cendol,Lunch,Cloudy,2.0,6.34,356,0,0,47,0.132,4,1,1,4,0,1,2,0
2024-01-26,Food Stall,Char Kway Teow,Lunch,Cloudy,5.0,19.29,57,0,0,5,0.0877,4,1,1,4,0,2,2,0
2024-01-26,Food Stall,Chicken Rice,Dinner,Rainy,4.0,13.91,157,0,0,15,0.0955,4,1,1,4,0,3,1,1
2024-01-26,Food Stall,Kaya Toast Set,Breakfast,Rainy,2.8,9.1,713,0,0,46,0.0645,4,1,1,4,0,4,0,1
2024-01-26,Food Stall,Kaya Toast Set,Breakfast,Sunny,2.8,9.2,943,0,0,55,0.0583,4,1,1,4,0,4,0,2
2024-01-26,Food Stall,Laksa,Lunch,Sunny,4.5,20.27,35,0,0,3,0.0857,4,1,1,4,0,5,2,2
2024-01-26,Food Stall,Roti Canai,Dinner,Cloudy,0.8,2.46,270,0,0,18,0.0667,4,1,1,4,0,7,1,0
2024-01-26,Food Stall,Roti Canai,Dinner,Sunny,0.8,1.39,465,1,0,20,0.043,4,1,1,4,0,7,1,2
2024-01-26,Food Stall,Teh Tarik,Breakfast,Sunny,0.9,2.64,722,0,0,44,0.0609,4,1,1,4,0,9,0,2
2024-01-27,Food Stall,Beef Rendang,Dinner,Sunny,9.0,27.86,201,0,0,21,0.1045,5,1,1,4,1,0,1,2
2024-01-27,Food Stall,Cendol,Dinner,Cloudy,2.0,7.13,369,0,0,44,0.1192,5,1,1,4,1,1,1,0
2024-01-27,Food Stall,Char Kway Teow,Dinner,Sunny,5.0,12.02,284,1,0,24,0.0845,5,1,1,4,1,2,1,2
2024-01-27,Food Stall,Char Kway Teow,Lunch,Sunny,5.0,14.43,328,0,0,25,0.0762,5,1,1,4,1,2,2,2
2024-01-27,Food Stall,Chicken Rice,Lunch,Sunny,4.0,16.16,126,0,0,7,0.0556,5,1,1,4,1,3,2,2
2024-01-27,Food Stall,Kaya Toast Set,Breakfast,Sunny,2.8,5.35,716,1,1,14,0.0196,5,1,1,4,1,4,0,2
2024-01-27,Food Stall,Tandoori Chicken,Dinner,Cloudy,7.0,23.97,110,0,0,10,0.0909,5,1,1,4,1,8,1,0
2024-01-27,Food Stall,Tandoori Chicken,Dinner,Sunny,7.0,26.33,136,0,0,12,0.0882,5,1,1,4,1,8,1,2
2024-01-27,Food Stall,Teh Tarik,Dinner,Sunny,0.9,2.66,438,0,0,25,0.0571,5,1,1,4,1,9,1,2
2024-01-28,Food Stall,Cendol,Dinner,Sunny,2.0,7.08,514,0,0,53,0.1031,6,1,1,4,1,1,1,2
2024-01-28,Food Stall,Kaya Toast Set,Breakfast,Cloudy,2.8,7.39,716,0,0,39,0.0545,6,1,1,4,1,4,0,0
2024-01-28,Food Stall,Kaya Toast Set,Breakfast,Rainy,2.8,9.78,737,0,0,49,0.0665,6,1,1,4,1,4,0,1
2024-01-28,Food Stall,Kaya Toast Set,Breakfast,Sunny,2.8,5.95,817,1,0,16,0.0196,6,1,1,4,1,4,0,2
2024-01-28,Food Stall,Nasi Lemak,Lunch,Rainy,2.5,7.55,474,0,0,43,0.0907,6,1,1,4,1,6,2,1
2024-01-28,Food Stall,Roti Canai,Breakfast,Rainy,0.8,2.56,466,0,0,35,0.0751,6,1,1,4,1,7,0,1
2024-01-28,Food Stall,Roti Canai,Dinner,Sunny,0.8,2.43,564,0,0,34,0.0603,6,1,1,4,1,7,1,2
2024-01-28,Food Stall,Tandoori Chicken,Dinner,Sunny,7.0,22.78,276,0,0,24,0.087,6,1,1,4,1,8,1,2
2024-01-28,Food Stall,Teh Tarik,Breakfast,Cloudy,0.9,2.95,564,0,0,33,0.0585,6,1,1,4,1,9,0,0
2024-01-28,Food Stall,Teh Tarik,Dinner,Rainy,0.9,2.81,367,0,0,30,0.0817,6,1,1,4,1,9,1,1
2024-01-28,Food Stall,Teh Tarik,Lunch,Sunny,0.9,2.79,730,0,0,51,0.0699,6,1,1,4,1,9,2,2
2024-01-29,Food Stall,Beef Rendang,Dinner,Cloudy,9.0,37.77,73,0,0,7,0.0959,0,1,1,5,0,0,1,0
2024-01-29,Food Stall,Beef Rendang,Lunch,Cloudy,9.0,35.46,40,0,0,3,0.075,0,1,1,5,0,0,2,0
2024-01-29,Food Stall,Kaya Toast Set,Breakfast,Rainy,2.8,8.97,212,0,0,9,0.0425,0,1,1,5,0,4,0,1
2024-01-29,Food Stall,Kaya Toast Set,Breakfast,Sunny,2.8,8.34,720,0,0,25,0.0347,0,1,1,5,0,4,0,2
2024-01-29,Food Stall,Nasi Lemak,Breakfast,Sunny,2.5,7.45,311,0,0,19,0.0611,0,1,1,5,0,6,0,2
2024-01-29,Food Stall,Roti Canai,Breakfast,Rainy,0.8,2.49,247,0,0,14,0.0567,0,1,1,5,0,7,0,1
2024-01-29,Food Stall,Teh Tarik,Breakfast,Cloudy,0.9,2.68,402,0,0,24,0.0597,0,1,1,5,0,9,0,0
2024-01-30,Food Stall,Beef Rendang,Dinner,Sunny,9.0,38.84,17,0,0,2,0.1176,1,1,1,5,0,0,1,2
2024-01-30,Food Stall,Beef Rendang,Lunch,Cloudy,9.0,25.64,506,1,0,40,0.0791,1,1,1,5,0,0,2,0
2024-01-30,Food Stall,Beef Rendang,Lunch,Sunny,9.0,21.3,399,1,1,21,0.0526,1,1,1,5,0,0,2,2
2024-01-30,Food Stall,Char Kway Teow,Dinner,Rainy,5.0,18.8,105,0,0,14,0.1333,1,1,1,5,0,2,1,1
2024-01-30,Food Stall,Kaya Toast Set,Breakfast,Sunny,2.8,8.79,682,0,1,23,0.0337,1,1,1,5,0,4,0,2
2024-01-30,Food Stall,Nasi Lemak,Lunch,Cloudy,2.5,7.58,144,0,0,10,0.0694,1,1,1,5,0,6,2,0
2024-01-30,Food Stall,Roti Canai,Dinner,Sunny,0.8,2.56,312,0,0,11,0.0353,1,1,1,5,0,7,1,2
2024-01-30,Food Stall,Tandoori Chicken,Dinner,Sunny,7.0,25.51,195,0,0,17,0.0872,1,1,1,5,0,8,1,2
2024-01-30,Food Stall,Teh Tarik,Dinner,Rainy,0.9,3.46,152,0,0,12,0.0789,1,1,1,5,0,9,1,1
2024-01-31,Food Stall,Beef Rendang,Dinner,Cloudy,9.0,22.04,173,1,0,14,0.0809,2,1,1,5,0,0,1,0
2024-01-31,Food Stall,Beef Rendang,Lunch,Sunny,9.0,38.85,44,0,0,5,0.1136,2,1,1,5,0,0,2,2
2024-01-31,Food Stall,Kaya Toast Set,Breakfast,Rainy,2.8,9.05,139,0,0,7,0.0504,2,1,1,5,0,4,0,1
2024-01-31,Food Stall,Kaya Toast Set,Breakfast,Sunny,2.8,10.59,179,0,0,8,0.0447,2,1,1,5,0,4,0,2
2024-01-31,Food Stall,Laksa,Lunch,Rainy,4.5,17.61,96,0,1,8,0.0833,2,1,1,5,0,5,2,1
2024-01-31,Food Stall,Nasi Lemak,Breakfast,Cloudy,2.5,7.8,318,0,0,29,0.0912,2,1,1,5,0,6,0,0
2024-01-31,Food Stall,Roti Canai,Dinner,Sunny,0.8,2.98,411,0,0,15,0.0365,2,1,1,5,0,7,1,2
2024-01-31,Food Stall,Tandoori Chicken,Dinner,Sunny,7.0,23.54,253,0,1,17,0.0672,2,1,1,5,0,8,1,2
2024-01-31,Food Stall,Teh Tarik,Dinner,Sunny,0.9,2.59,471,0,0,32,0.0679,2,1,1,5,0,9,1,2
2024-02-01,Food Stall,Cendol,Dinner,Sunny,2.0,6.47,966,0,0,126,0.1304,3,2,1,5,0,1,1,2
2024-02-01,Food Stall,Cendol,Lunch,Rainy,2.0,6.98,372,0,0,57,0.1532,3,2,1,5,0,1,2,1
2024-02-01,Food Stall,Chicken Rice,Dinner,Rainy,4.0,12.19,257,0,0,22,0.0856,3,2,1,5,0,3,1,1
2024-02-01,Food Stall,Kaya Toast Set,Breakfast,Rainy,2.8,9.24,494,0,0,23,0.0466,3,2,1,5,0,4,0,1
2024-02-01,Food Stall,Kaya Toast Set,Breakfast,Sunny,2.8,7.83,1371,0,1,33,0.0241,3,2,1,5,0,4,0,2
2024-02-01,Food Stall,Laksa,Lunch,Sunny,4.5,12.53,305,0,0,36,0.118,3,2,1,5,0,5,2,2
2024-02-01,Food Stall,Nasi Lemak,Breakfast,Rainy,2.5,6.65,435,0,0,49,0.1126,3,2,1,5,0,6,0,1
2024-02-01,Food Stall,Roti Canai,Dinner,Rainy,0.8,2.75,355,0,0,29,0.0817,3,2,1,5,0,7,1,1
2024-02-01,Food Stall,Tandoori Chicken,Dinner,Cloudy,7.0,28.78,249,0,0,21,0.0843,3,2,1,5,0,8,1,0
2024-02-01,Food Stall,Tandoori Chicken,Dinner,Sunny,7.0,21.56,437,1,0,41,0.0938,3,2,1,5,0,8,1,2
2024-02-02,Food Stall,Beef Rendang,Lunch,Sunny,9.0,34.91,174,0,0,13,0.0747,4,2,1,5,0,0,2,2
2024-02-02,Food Stall,Cendol,Dinner,Rainy,2.0,5.27,284,1,0,32,0.1127,4,2,1,5,0,1,1,1
2024-02-02,Food Stall,Nasi Lemak,Lunch,Cloudy,2.5,9.88,89,0,0,8,0.0899,4,2,1,5,0,6,2,0
2024-02-02,Food Stall,Roti Canai,Breakfast,Cloudy,0.8,2.62,316,0,0,18,0.057,4,2,1,5,0,7,0,0
2024-02-02,Food Stall,Roti Canai,Dinner,Sunny,0.8,2.0,660,1,0,29,0.0439,4,2,1,5,0,7,1,2
2024-02-02,Food Stall,Tandoori Chicken,Dinner,Cloudy,7.0,24.48,25,0,0,2,0.08,4,2,1,5,0,8,1,0
2024-02-02,Food Stall,Teh Tarik,Dinner,Rainy,0.9,3.56,210,0,0,22,0.1048,4,2,1,5,0,9,1,1
2024-02-03,Food Stall,Cendol,Dinner,Cloudy,2.0,7.13,324,0,0,37,0.1142,5,2,1,5,1,1,1,0
2024-02-03,Food Stall,Cendol,Dinner,Rainy,2.0,6.82,327,0,0,44,0.1346,5,2,1,5,1,1,1,1
2024-02-03,Food Stall,Cendol,Dinner,Sunny,2.0,6.85,257,0,0,34,0.1323,5,2,1,5,1,1,1,2
2024-02-03,Food Stall,Cendol,Lunch,Cloudy,2.0,5.27,414,0,0,52,0.1256,5,2,1,5,1,1,2,0
2024-02-03,Food Stall,Cendol,Lunch,Sunny,2.0,6.35,415,0,0,50,0.1205,5,2,1,5,1,1,2,2
2024-02-03,Food Stall,Kaya Toast Set,Breakfast,Cloudy,2.8,9.28,574,0,0,32,0.0557,5,2,1,5,1,4,0,0
2024-02-03,Food Stall,Laksa,Lunch,Sunny,4.5,13.62,245,0,0,27,0.1102,5,2,1,5,1,5,2,2
2024-02-03,Food Stall,Nasi Lemak,Lunch,Cloudy,2.5,8.48,324,0,0,21,0.0648,5,2,1,5,1,6,2,0
2024-02-03,Food Stall,Roti Canai,Breakfast,Rainy,0.8,2.5,283,0,0,16,0.0565,5,2,1,5,1,7,0,1
2024-02-03,Food Stall,Tandoori Chicken,Dinner,Cloudy,7.0,28.63,146,0,0,13,0.089,5,2,1,5,1,8,1,0
2024-02-03,Food Stall,Tandoori Chicken,Dinner,Sunny,7.0,25.73,97,0,0,11,0.1134,5,2,1,5,1,8,1,2
2024-02-03,Food Stall,Teh Tarik,Dinner,Sunny,0.9,1.88,839,1,0,34,0.0405,5,2,1,5,1,9,1,2
2024-02-04,Food Stall,Beef Rendang,Lunch,Sunny,9.0,33.85,13,0,0,1,0.0769,6,2,1,5,1,0,2,2
2024-02-04,Food Stall,Cendol,Lunch,Cloudy,2.0,6.02,409,0,0,51,0.1247,6,2,1,5,1,1,2,0
2024-02-04,Food Stall,Cendol,Lunch,Sunny,2.0,6.37,516,0,0,66,0.1279,6,2,1,5,1,1,2,2
2024-02-04,Food Stall,Chicken Rice,Lunch,Sunny,4.0,12.66,187,0,0,13,0.0695,6,2,1,5,1,3,2,2
2024-02-04,Food Stall,Nasi Lemak,Lunch,Rainy,2.5,8.67,190,0,0,17,0.0895,6,2,1,5,1,6,2,1
2024-02-04,Food Stall,Roti Canai,Dinner,Rainy,0.8,1.57,661,1,0,31,0.0469,6,2,1,5,1,7,1,1
2024-02-04,Food Stall,Tandoori Chicken,Dinner,Cloudy,7.0,20.91,261,0,0,23,0.0881,6,2,1,5,1,8,1,0
2024-02-04,Food Stall,Tandoori Chicken,Dinner,Sunny,7.0,26.82,255,0,0,30,0.1176,6,2,1,5,1,8,1,2
2024-02-04,Food Stall,Teh Tarik,Breakfast,Sunny,0.9,2.4,2301,1,0,145,0.063,6,2,1,5,1,9,0,2
2024-02-05,Food Stall,Beef Rendang,Lunch,Cloudy,9.0,32.53,80,0,0,8,0.1,0,2,1,6,0,0,2,0
2024-02-05,Food Stall,Cendol,Dinner,Cloudy,2.0,9.2,75,0,0,10,0.1333,0,2,1,6,0,1,1,0
2024-02-05,Food Stall,Cendol,Dinner,Sunny,2.0,6.11,161,0,0,22,0.1366,0,2,1,6,0,1,1,2
2024-02-05,Food Stall,Cendol,Lunch,Sunny,2.0,6.75,298,0,0,35,0.1174,0,2,1,6,0,1,2,2
2024-02-05,Food Stall,Kaya Toast Set,Breakfast,Sunny,2.8,8.74,151,0,0,4,0.0265,0,2,1,6,0,4,0,2
2024-02-05,Food Stall,Laksa,Lunch,Rainy,4.5,19.93,91,0,0,13,0.1429,0,2,1,6,0,5,2,1
2024-02-05,Food Stall,Nasi Lemak,Breakfast,Sunny,2.5,8.87,377,0,0,35,0.0928,0,2,1,6,0,6,0,2
2024-02-05,Food Stall,Nasi Lemak,Lunch,Rainy,2.5,10.2,108,0,0,9,0.0833,0,2,1,6,0,6,2,1
2024-02-05,Food Stall,Roti Canai,Dinner,Cloudy,0.8,2.83,366,0,0,24,0.0656,0,2,1,6,0,7,1,0
2024-02-05,Food Stall,Roti Canai,Dinner,Rainy,0.8,1.78,759,1,0,52,0.0685,0,2,1,6,0,7,1,1
2024-02-05,Food Stall,Teh Tarik,Lunch,Sunny,0.9,1.92,953,1,1,43,0.0451,0,2,1,6,0,9,2,2
2024-02-06,Food Stall,Cendol,Dinner,Rainy,2.0,4.91,358,1,0,43,0.1201,1,2,1,6,0,1,1,1
2024-02-06,Food Stall,Cendol,Dinner,Sunny,2.0,5.1,502,1,0,56,0.1116,1,2,1,6,0,1,1,2
2024-02-06,Food Stall,Chicken Rice,Dinner,Cloudy,4.0,9.65,453,1,0,26,0.0574,1,2,1,6,0,3,1,0
2024-02-06,Food Stall,Kaya Toast Set,Breakfast,Cloudy,2.8,9.42,453,0,0,13,0.0287,1,2,1,6,0,4,0,0
2024-02-06,Food Stall,Nasi Lemak,Breakfast,Cloudy,2.5,7.85,265,0,0,21,0.0792,1,2,1,6,0,6,0,0
2024-02-06,Food Stall,Roti Canai,Breakfast,Rainy,0.8,2.48,566,0,1,18,0.0318,1,2,1,6,0,7,0,1
2024-02-06,Food Stall,Tandoori Chicken,Dinner,Cloudy,7.0,27.12,157,0,0,14,0.0892,1,2,1,6,0,8,1,0
2024-02-06,Food Stall,Tandoori Chicken,Dinner,Sunny,7.0,29.12,228,0,0,23,0.1009,1,2,1,6,0,8,1,2
2024-02-06,Food Stall,Teh Tarik,Breakfast,Rainy,0.9,2.88,282,0,0,24,0.0851,1,2,1,6,0,9,0,1
2024-02-07,Food Stall,Beef Rendang,Dinner,Sunny,9.0,31.58,253,0,0,27,0.1067,2,2,1,6,0,0,1,2
2024-02-07,Food Stall,Cendol,Lunch,Sunny,2.0,8.01,147,0,0,16,0.1088,2,2,1,6,0,1,2,2
2024-02-07,Food Stall,Kaya Toast Set,Breakfast,Sunny,2.8,6.55,604,1,0,13,0.0215,2,2,1,6,0,4,0,2
2024-02-07,Food Stall,Laksa,Lunch,Sunny,4.5,12.37,251,0,0,20,0.0797,2,2,1,6,0,5,2,2
2024-02-07,Food Stall,Roti Canai,Breakfast,Rainy,0.8,2.85,304,0,0,19,0.0625,2,2,1,6,0,7,0,1
2024-02-07,Food Stall,Roti Canai,Breakfast,Sunny,0.8,2.27,1553,1,0,70,0.0451,2,2,1,6,0,7,0,2
2024-02-07,Food Stall,Roti Canai,Dinner,Sunny,0.8,2.97,155,0,0,5,0.0323,2,2,1,6,0,7,1,2
2024-02-07,Food Stall,Tandoori Chicken,Dinner,Rainy,7.0,21.05,140,0,0,19,0.1357,2,2,1,6,0,8,1,1
2024-02-07,Food Stall,Tandoori Chicken,Dinner,Sunny,7.0,26.82,195,0,0,19,0.0974,2,2,1,6,0,8,1,2
2024-02-08,Food Stall,Cendol,Lunch,Sunny,2.0,7.16,366,0,1,29,0.0792,3,2,1,6,0,1,2,2
2024-02-08,Food Stall,Kaya Toast Set,Breakfast,Cloudy,2.8,10.37,502,0,0,15,0.0299,3,2,1,6,0,4,0,0
2024-02-08,Food Stall,Kaya Toast Set,Breakfast,Sunny,2.8,7.52,399,0,0,19,0.0476,3,2,1,6,0,4,0,2
2024-02-08,Food Stall,Roti Canai,Dinner,Cloudy,0.8,1.75,561,1,0,13,0.0232,3,2,1,6,0,7,1,0
2024-02-08,Food Stall,Roti Canai,Dinner,Rainy,0.8,2.63,214,0,0,10,0.0467,3,2,1,6,0,7,1,1
2024-02-08,Food Stall,Roti Canai,Dinner,Sunny,0.8,2.41,333,0,0,21,0.0631,3,2,1,6,0,7,1,2
2024-02-08,Food Stall,Tandoori Chicken,Dinner,Rainy,7.0,27.28,132,0,0,15,0.1136,3,2,1,6,0,8,1,1
2024-02-08,Food Stall,Teh Tarik,Breakfast,Sunny,0.9,1.81,1093,1,0,72,0.0659,3,2,1,6,0,9,0,2
2024-02-08,Food Stall,Teh Tarik,Lunch,Rainy,0.9,1.63,643,1,0,41,0.0638,3,2,1,6,0,9,2,1
2024-02-09,Food Stall,Beef Rendang,Lunch,Rainy,9.0,31.23,283,0,0,29,0.1025,4,2,1,6,0,0,2,1
2024-02-09,Food Stall,Cendol,Dinner,Rainy,2.0,7.05,88,0,0,12,0.1364,4,2,1,6,0,1,1,1
2024-02-09,Food Stall,Kaya Toast Set,Breakfast,Rainy,2.8,8.63,832,0,1,21,0.0252,4,2,1,6,0,4,0,1
2024-02-09,Food Stall,Kaya Toast Set,Breakfast,Sunny,2.8,9.9,434,0,0,19,0.0438,4,2,1,6,0,4,0,2
2024-02-09,Food Stall,Roti Canai,Breakfast,Sunny,0.8,2.24,753,0,0,35,0.0465,4,2,1,6,0,7,0,2
2024-02-09,Food Stall,Tandoori Chicken,Dinner,Cloudy,7.0,27.05,18,0,0,2,0.1111,4,2,1,6,0,8,1,0
2024-02-09,Food Stall,Tandoori Chicken,Dinner,Rainy,7.0,30.04,54,0,0,7,0.1296,4,2,1,6,0,8,1,1
2024-02-10,Food Stall,Cendol,Dinner,Cloudy,2.0,7.08,209,0,1,17,0.0813,5,2,1,6,1,1,1,0
2024-02-10,Food Stall,Cendol,Lunch,Sunny,2.0,5.4,314,0,0,38,0.121,5,2,1,6,1,1,2,2
2024-02-10,Food Stall,Kaya Toast Set,Breakfast,Cloudy,2.8,7.34,545,0,0,25,0.0459,5,2,1,6,1,4,0,0
2024-02-10,Food Stall,Roti Canai,Breakfast,Cloudy,0.8,1.9,824,1,0,27,0.0328,5,2,1,6,1,7,0,0
2024-02-10,Food Stall,Roti Canai,Breakfast,Sunny,0.8,2.54,743,0,0,26,0.035,5,2,1,6,1,7,0,2
2024-02-10,Food Stall,Roti Canai,Dinner,Cloudy,0.8,2.54,307,0,0,19,0.0619,5,2,1,6,1,7,1,0
2024-02-10,Food Stall,Tandoori Chicken,Dinner,Cloudy,7.0,26.21,109,0,0,13,0.1193,5,2,1,6,1,8,1,0
2024-02-10,Food Stall,Tandoori Chicken,Dinner,Sunny,7.0,21.44,425,1,0,37,0.0871,5,2,1,6,1,8,1,2
2024-02-10,Food Stall,Teh Tarik,Breakfast,Sunny,0.9,3.01,741,0,0,42,0.0567,5,2,1,6,1,9,0,2
2024-02-10,Food Stall,Teh Tarik,Lunch,Cloudy,0.9,2.83,617,0,0,38,0.0616,5,2,1,6,1,9,2,0
2024-02-10,Food Stall,Teh Tarik,Lunch,Sunny,0.9,2.68,1397,0,0,71,0.0508,5,2,1,6,1,9,2,2
2024-02-11,Food Stall,Cendol,Dinner,Cloudy,2.0,5.42,349,0,0,44,0.1261,6,2,1,6,1,1,1,0
2024-02-11,Food Stall,Cendol,Dinner,Sunny,2.0,7.18,226,0,0,24,0.1062,6,2,1,6,1,1,1,2
2024-02-11,Food Stall,Cendol,Lunch,Rainy,2.0,6.6,162,0,0,27,0.1667,6,2,1,6,1,1,2,1
2024-02-11,Food Stall,Char Kway Teow,Dinner,Sunny,5.0,18.33,225,0,0,20,0.0889,6,2,1,6,1,2,1,2
2024-02-11,Food Stall,Roti Canai,Dinner,Rainy,0.8,2.66,420,0,0,24,0.0571,6,2,1,6,1,7,1,1
2024-02-11,Food Stall,Roti Canai,Dinner,Sunny,0.8,2.3,360,0,0,18,0.05,6,2,1,6,1,7,1,2
2024-02-11,Food Stall,Tandoori Chicken,Dinner,Cloudy,7.0,22.89,230,0,0,19,0.0826,6,2,1,6,1,8,1,0
2024-02-11,Food Stall,Tandoori Chicken,Dinner,Sunny,7.0,27.55,516,0,0,45,0.0872,6,2,1,6,1,8,1,2
2024-02-12,Food Stall,Beef Rendang,Lunch,Rainy,9.0,25.37,229,1,0,19,0.083,0,2,1,7,0,0,2,1
2024-02-12,Food Stall,Cendol,Lunch,Cloudy,2.0,5.12,866,1,0,72,0.0831,0,2,1,7,0,1,2,0
2024-02-12,Food Stall,Cendol,Lunch,Rainy,2.0,7.64,72,0,0,10,0.1389,0,2,1,7,0,1,2,1
2024-02-12,Food Stall,Chicken Rice,Lunch,Rainy,4.0,13.84,259,0,0,24,0.0927,0,2,1,7,0,3,2,1
2024-02-12,Food Stall,Kaya Toast Set,Breakfast,Rainy,2.8,9.02,664,0,0,21,0.0316,0,2,1,7,0,4,0,1
2024-02-12,Food Stall,Roti Canai,Dinner,Rainy,0.8,2.31,361,0,0,23,0.0637,0,2,1,7,0,7,1,1
2024-02-12,Food Stall,Tandoori Chicken,Dinner,Cloudy,7.0,28.51,25,0,0,3,0.12,0,2,1,7,0,8,1,0
2024-02-12,Food Stall,Teh Tarik,Breakfast,Rainy,0.9,1.65,698,1,0,47,0.0673,0,2,1,7,0,9,0,1
2024-02-12,Food Stall,Teh Tarik,Dinner,Cloudy,0.9,2.34,700,1,0,49,0.07,0,2,1,7,0,9,1,0
2024-02-13,Food Stall,Cendol,Dinner,Cloudy,2.0,6.01,341,0,0,35,0.1026,1,2,1,7,0,1,1,0
2024-02-13,Food Stall,Cendol,Lunch,Sunny,2.0,5.47,263,0,1,28,0.1065,1,2,1,7,0,1,2,2
2024-02-13,Food Stall,Kaya Toast Set,Breakfast,Sunny,2.8,9.59,488,0,0,12,0.0246,1,2,1,7,0,4,0,2
2024-02-13,Food Stall,Nasi Lemak,Lunch,Sunny,2.5,8.23,156,0,0,15,0.0962,1,2,1,7,0,6,2,2
2024-02-13,Food Stall,Roti Canai,Breakfast,Sunny,0.8,2.54,349,0,0,17,0.0487,1,2,1,7,0,7,0,2
2024-02-13,Food Stall,Tandoori Chicken,Dinner,Rainy,7.0,27.62,208,0,0,23,0.1106,1,2,1,7,0,8,1,1
2024-02-13,Food Stall,Tandoori Chicken,Dinner,Sunny,7.0,26.55,82,0,0,8,0.0976,1,2,1,7,0,8,1,2
2024-02-13,Food Stall,Teh Tarik,Breakfast,Cloudy,0.9,2.81,463,0,0,39,0.0842,1,2,1,7,0,9,0,0
2024-02-13,Food Stall,Teh Tarik,Breakfast,Sunny,0.9,2.36,535,0,0,42,0.0785,1,2,1,7,0,9,0,2
2024-02-13,Food Stall,Teh Tarik,Dinner,Cloudy,0.9,2.7,221,0,0,18,0.0814,1,2,1,7,0,9,1,0
2024-02-14,Food Stall,Beef Rendang,Dinner,Rainy,9.0,33.36,132,0,0,14,0.1061,2,2,1,7,0,0,1,1
2024-02-14,Food Stall,Cendol,Lunch,Cloudy,2.0,9.0,111,0,0,15,0.1351,2,2,1,7,0,1,2,0
2024-02-14,Food Stall,Cendol,Lunch,Sunny,2.0,7.75,232,0,0,32,0.1379,2,2,1,7,0,1,2,2
